,01,02,03,04,05,06,07,League,Points
0004201213005,NaN,WR,WR,QB,NaN,NaN,,201213005,0.13887219760504613
0005201213005,QB,NaN,RB,NaN,WR,NaN,,201213005,0.04564330970235752
0006201213005,RB,NaN,NaN,WR,NaN,QB,,201213005,-2.2909056933587757
0007201213005,QB,TE,NaN,NaN,NaN,QB,,201213005,0.4535196942766202
0008201213005,RB,WR,NaN,WR,RB,WR,,201213005,-0.6127857111103807
0009201213005,QB,NaN,NaN,NaN,RB,TE,,201213005,1.4673838502183587
0010201213005,WR,WR,WR,NaN,RB,NaN,,201213005,1.7878581523838508
0011201213005,RB,NaN,RB,NaN,NaN,WR,,201213005,0.06895053167802967
0012201213005,NaN,RB,WR,NaN,WR,TE,,201213005,-0.6186125166042988
0001201613005,WR,TE,NaN,QB,RB,RB,,201613005,-0.562543950463012
0002201613005,TE,RB,WR,QB,PK,NaN,,201613005,-0.562543950463012
0003201613005,QB,NaN,WR,TE,WR,RB,,201613005,-0.562543950463012
0004201613005,WR,RB,RB,WR,QB,NaN,,201613005,-0.562543950463012
0005201613005,RB,RB,QB,WR,NaN,NaN,,201613005,2.1376670117594454
0006201613005,WR,TE,QB,RB,NaN,RB,,201613005,-0.562543950463012
0007201613005,WR,QB,RB,NaN,TE,RB,,201613005,-0.562543950463012
0008201613005,RB,TE,QB,WR,NaN,RB,,201613005,1.2375966910186262
0001201713005,WR,RB,TE,NaN,WR,QB,,201713005,-0.4082482904638631
0002201713005,RB,QB,NaN,NaN,WR,TE,,201713005,-0.4082482904638631
0003201713005,WR,QB,NaN,RB,QB,RB,,201713005,2.041241452319315
0004201713005,RB,WR,TE,QB,NaN,WR,,201713005,-1.2247448713915892
0005201713005,QB,WR,NaN,RB,NaN,TE,,201713005,0.4082482904638631
0006201713005,TE,RB,WR,WR,RB,NaN,,201713005,0.4082482904638631
0007201713005,WR,QB,RB,TE,NaN,NaN,,201713005,0.4082482904638631
0008201713005,TE,QB,RB,NaN,WR,QB,,201713005,-1.2247448713915892
0001201613083,WR,WR,QB,RB,WR,RB,,201613083,
0002201613083,RB,TE,RB,RB,WR,WR,,201613083,
0003201613083,TE,RB,QB,WR,WR,RB,,201613083,
0004201613083,WR,RB,RB,WR,WR,RB,,201613083,
0005201613083,WR,RB,WR,TE,RB,WR,,201613083,
0006201613083,QB,RB,WR,RB,TE,WR,,201613083,
0007201613083,WR,QB,RB,TE,WR,RB,,201613083,
0008201613083,RB,RB,WR,WR,QB,WR,,201613083,
0009201613083,RB,WR,WR,RB,QB,TE,,201613083,
0010201613083,RB,WR,QB,RB,TE,WR,,201613083,
0011201613083,WR,RB,QB,WR,RB,WR,,201613083,
0012201613083,RB,RB,WR,WR,WR,WR,,201613083,
0001201713083,QB,RB,WR,WR,TE,RB,,201713083,-0.8415105653216227
0002201713083,WR,RB,TE,WR,RB,RB,,201713083,-0.8415105653216227
0003201713083,RB,TE,QB,WR,WR,RB,,201713083,0.9734383135243407
0004201713083,RB,QB,RB,TE,WR,WR,,201713083,-0.8377412010872594
0005201713083,WR,RB,RB,WR,WR,RB,,201713083,1.3692215581324947
0006201713083,WR,RB,RB,QB,RB,WR,,201713083,-0.8396258832044411
0007201713083,WR,RB,TE,WR,QB,WR,,201713083,1.020555366453883
0008201713083,RB,RB,QB,WR,WR,WR,,201713083,1.3522594190778596
0009201713083,WR,RB,RB,QB,WR,TE,,201713083,-0.8415105653216227
0010201713083,RB,RB,WR,WR,RB,WR,,201713083,1.1675605715940545
0011201713083,RB,WR,WR,RB,QB,WR,,201713083,-0.8415105653216227
0012201713083,WR,RB,RB,WR,RB,WR,,201713083,-0.8396258832044411
0001201313323,NaN,RB,WR,WR,WR,QB,,201313323,0.8825760151328456
0002201313323,WR,TE,RB,QB,WR,NaN,,201313323,-0.8695748953631841
0003201313323,RB,NaN,TE,QB,NaN,NaN,,201313323,-0.8425725696877316
0004201313323,RB,WR,NaN,RB,QB,NaN,,201313323,-1.0765927255416534
0005201313323,RB,QB,RB,NaN,WR,WR,,201313323,1.46762640476765
0006201313323,RB,TE,NaN,WR,QB,NaN,,201313323,-0.398534325246957
0007201313323,NaN,RB,NaN,RB,NaN,TE,,201313323,0.6095524999699368
0008201313323,QB,RB,NaN,NaN,NaN,TE,,201313323,-0.9295800635308563
0009201313323,NaN,RB,WR,QB,RB,WR,,201313323,-1.1365978937093255
0010201313323,RB,WR,WR,WR,RB,QB,,201313323,1.8666607730826703
0011201313323,QB,NaN,NaN,WR,NaN,RB,,201313323,0.5135442309016612
0012201313323,RB,WR,NaN,QB,NaN,NaN,,201313323,-0.08650745077506128
0001201513323,RB,QB,WR,WR,RB,WR,,201513323,-0.42008402520840293
0002201513323,RB,QB,WR,TE,WR,RB,,201513323,-0.42008402520840293
0003201513323,RB,QB,WR,WR,RB,NaN,,201513323,-0.42008402520840293
0004201513323,RB,TE,RB,WR,WR,QB,,201513323,1.260252075625209
0005201513323,RB,QB,NaN,NaN,RB,WR,,201513323,-0.42008402520840293
0006201513323,WR,NaN,NaN,RB,NaN,WR,,201513323,-0.42008402520840293
0007201513323,RB,QB,WR,WR,NaN,WR,,201513323,-0.42008402520840293
0008201513323,RB,WR,WR,TE,QB,TE,,201513323,-0.42008402520840293
0009201513323,RB,RB,WR,WR,RB,WR,,201513323,-0.42008402520840293
0010201513323,WR,RB,WR,WR,WR,RB,,201513323,-0.42008402520840293
0011201513323,RB,WR,NaN,WR,WR,WR,,201513323,-0.42008402520840293
0012201513323,WR,RB,QB,RB,WR,WR,,201513323,2.9405881764588204
0001201113405,NaN,QB,NaN,NaN,TE,WR,,201113405,0.4958200882559562
0002201113405,NaN,QB,WR,NaN,NaN,NaN,,201113405,0.5725592248733872
0003201113405,RB,NaN,NaN,WR,WR,TE,,201113405,-1.6741921638702846
0004201113405,RB,NaN,NaN,NaN,WR,RB,,201113405,0.1675471149480573
0005201113405,NaN,WR,QB,RB,NaN,NaN,,201113405,0.6834046444318984
0006201113405,NaN,WR,RB,NaN,TE,NaN,,201113405,-1.0517525001955672
0007201113405,RB,RB,QB,NaN,NaN,WR,,201113405,-1.0517525001955672
0008201113405,NaN,QB,WR,NaN,NaN,NaN,,201113405,1.6767501350908653
0009201113405,QB,TE,NaN,NaN,QB,NaN,,201113405,-0.6467403902702374
0010201113405,RB,RB,WR,NaN,NaN,RB,,201113405,0.8283563469314902
0001201313405,NaN,RB,NaN,NaN,WR,NaN,,201313405,0.0677875189388973
0002201313405,RB,NaN,NaN,NaN,WR,WR,,201313405,0.8971877506618761
0003201313405,NaN,WR,WR,NaN,NaN,NaN,,201313405,-1.2560628509266265
0004201313405,RB,WR,NaN,RB,NaN,NaN,,201313405,0.6738876882749203
0005201313405,NaN,WR,NaN,RB,WR,NaN,,201313405,-0.2272875635010086
0006201313405,NaN,WR,WR,NaN,NaN,RB,,201313405,-0.4186876169755422
0007201313405,NaN,NaN,NaN,NaN,NaN,NaN,,201313405,-1.5112629222260046
0008201313405,NaN,WR,NaN,TE,NaN,RB,,201313405,-1.3437878754357877
0009201313405,NaN,RB,NaN,RB,NaN,WR,,201313405,1.7106379779286438
0010201313405,WR,RB,RB,RB,NaN,NaN,,201313405,0.7616127127840815
0011201313405,RB,RB,TE,NaN,NaN,RB,,201313405,0.37881260583501436
0012201313405,NaN,WR,NaN,RB,WR,NaN,,201313405,1.3916378888044212
0013201313405,NaN,RB,NaN,NaN,NaN,RB,,201313405,-1.1204878130488318
0014201313405,RB,RB,RB,WR,NaN,NaN,,201313405,-0.003987501114052783
0001201613405,RB,WR,RB,RB,WR,WR,,201613405,-0.5149058164776371
0002201613405,RB,QB,WR,WR,RB,WR,,201613405,-0.5968808718372609
0003201613405,RB,WR,QB,RB,WR,TE,,201613405,-0.4329307611180133
0004201613405,WR,RB,RB,RB,WR,QB,,201613405,-0.5968808718372609
0005201613405,RB,RB,RB,WR,WR,QB,,201613405,2.4361961764688203
0006201613405,RB,RB,WR,QB,WR,WR,,201613405,-0.5968808718372609
0007201613405,RB,WR,WR,RB,WR,RB,,201613405,-0.4739182887978252
0008201613405,RB,QB,WR,WR,RB,TE,,201613405,-0.5149058164776371
0009201613405,WR,QB,RB,WR,WR,RB,,201613405,-0.39194323343820137
0010201613405,WR,WR,RB,TE,QB,RB,,201613405,-0.35095570575838947
0011201613405,TE,WR,RB,NaN,WR,QB,,201613405,-0.4329307611180133
0012201613405,WR,WR,QB,RB,RB,NaN,,201613405,-0.5558933441574491
0013201613405,WR,RB,RB,QB,WR,RB,,201613405,-0.2689806503987657
0014201613405,RB,WR,WR,RB,TE,RB,,201613405,2.0673084273505133
0015201613405,WR,WR,RB,WR,RB,RB,,201613405,-0.4329307611180133
0016201613405,RB,QB,WR,TE,WR,RB,,201613405,1.657433150552394
0001201713405,RB,TE,RB,QB,WR,WR,,201713405,-0.5241424183609591
0002201713405,QB,RB,WR,WR,RB,TE,,201713405,-0.5241424183609591
0003201713405,QB,WR,RB,WR,RB,TE,,201713405,-0.35641684448545224
0004201713405,WR,RB,RB,WR,RB,WR,,201713405,-0.020965696734438367
0005201713405,WR,WR,RB,WR,QB,RB,,201713405,0.0628970902033151
0006201713405,RB,RB,WR,QB,WR,RB,,201713405,-0.18869127060994528
0007201713405,RB,RB,WR,RB,QB,TE,,201713405,-0.5241424183609591
0008201713405,WR,RB,RB,QB,WR,RB,,201713405,-0.4402796314232057
0009201713405,RB,QB,RB,WR,WR,RB,,201713405,-0.5241424183609591
0010201713405,RB,WR,WR,RB,TE,QB,,201713405,-0.5241424183609591
0011201713405,RB,WR,RB,QB,WR,WR,,201713405,0.0628970902033151
0012201713405,WR,WR,RB,TE,RB,QB,,201713405,-0.5241424183609591
0013201713405,WR,RB,QB,RB,WR,RB,,201713405,-0.5241424183609591
0014201713405,RB,WR,WR,RB,WR,TE,,201713405,-0.35641684448545224
0015201713405,RB,RB,QB,TE,WR,WR,,201713405,1.5724272550828775
0016201713405,RB,RB,WR,QB,RB,TE,,201713405,3.3335457807757
0001201313488,RB,WR,QB,NaN,WR,NaN,,201313488,0.4448004272363531
0002201313488,WR,RB,TE,QB,RB,NaN,,201313488,-1.7030358829781986
0003201313488,QB,NaN,NaN,TE,RB,NaN,,201313488,-1.7014366005431916
0004201313488,WR,QB,WR,NaN,WR,NaN,,201313488,0.10735183344985241
0005201313488,WR,NaN,NaN,NaN,NaN,NaN,,201313488,0.4511975569763816
0006201313488,RB,WR,RB,NaN,WR,NaN,,201313488,0.6367143194372066
0007201313488,RB,NaN,QB,NaN,WR,NaN,,201313488,0.6926892046624555
0008201313488,WR,NaN,RB,WR,TE,QB,,201313488,0.6111258004770928
0009201313488,WR,RB,NaN,WR,TE,NaN,,201313488,0.7246748533625977
0010201313488,NaN,WR,NaN,QB,NaN,WR,,201313488,0.5647466098618865
0011201313488,NaN,WR,RB,NaN,NaN,NaN,,201313488,-1.7030358829781986
0012201313488,NaN,NaN,RB,WR,NaN,TE,,201313488,0.9869571727037642
0013201313488,QB,WR,TE,NaN,NaN,NaN,,201313488,0.4112154961012038
0014201313488,RB,TE,QB,WR,RB,NaN,,201313488,-1.6998373181081845
0015201313488,RB,NaN,QB,WR,QB,NaN,,201313488,0.7678554791077898
0016201313488,NaN,RB,WR,RB,NaN,TE,,201313488,0.40801693123118954
0001201613488,WR,WR,WR,QB,WR,RB,,201613488,-0.9113223768657671
0002201613488,WR,RB,WR,RB,QB,TE,,201613488,-0.9113223768657671
0003201613488,RB,RB,RB,WR,QB,WR,,201613488,1.171700198827415
0004201613488,RB,RB,WR,WR,WR,RB,,201613488,-0.9113223768657671
0005201613488,RB,RB,RB,RB,WR,WR,,201613488,1.171700198827415
0006201613488,WR,WR,WR,WR,RB,RB,,201613488,-0.9113223768657671
0007201613488,TE,RB,WR,WR,RB,QB,,201613488,1.171700198827415
0008201613488,WR,WR,WR,QB,WR,TE,,201613488,0.13018891098082389
0009201613488,WR,RB,WR,RB,QB,TE,,201613488,-0.9113223768657671
0010201613488,RB,WR,TE,WR,WR,RB,,201613488,1.6924558427507104
0011201613488,WR,QB,RB,WR,RB,WR,,201613488,0.13018891098082389
0012201613488,RB,WR,QB,TE,RB,WR,,201613488,-0.9113223768657671
0001201713488,WR,RB,TE,WR,RB,QB,,201713488,-0.540466289466509
0002201713488,RB,RB,WR,WR,TE,RB,,201713488,-0.540466289466509
0003201713488,WR,RB,RB,RB,WR,QB,,201713488,-0.540466289466509
0004201713488,RB,RB,WR,WR,WR,WR,,201713488,-0.540466289466509
0005201713488,RB,WR,RB,RB,WR,WR,,201713488,-0.540466289466509
0006201713488,WR,WR,RB,TE,WR,RB,,201713488,-0.25848387757093905
0007201713488,RB,QB,RB,WR,TE,WR,,201713488,-0.540466289466509
0008201713488,QB,WR,RB,WR,RB,WR,,201713488,3.1253050651759
0009201713488,RB,QB,WR,TE,PK,PK,,201713488,0.023498534324630865
0010201713488,WR,WR,RB,WR,WR,RB,,201713488,0.023498534324630865
0011201713488,RB,WR,WR,QB,QB,RB,,201713488,-0.25848387757093905
0012201713488,WR,RB,RB,WR,QB,TE,,201713488,0.5874633581157707
0001200813572,NaN,NaN,NaN,TE,NaN,NaN,,200813572,0.26384117775804755
0002200813572,NaN,NaN,NaN,WR,QB,NaN,,200813572,0.019726443196863886
0003200813572,NaN,NaN,NaN,QB,NaN,NaN,,200813572,-1.097283402825522
0004200813572,NaN,NaN,TE,NaN,NaN,NaN,,200813572,0.2860334263545188
0005200813572,RB,NaN,NaN,NaN,NaN,NaN,,200813572,-0.6941242199896278
0006200813572,NaN,NaN,QB,NaN,WR,NaN,,200813572,1.3401652346869029
0007200813572,QB,WR,WR,NaN,LB,NaN,,200813572,-0.3094585776507929
0008200813572,NaN,NaN,NaN,NaN,NaN,NaN,,200813572,-0.5609707284108003
0009200813572,RB,NaN,NaN,NaN,NaN,NaN,,200813572,1.6508567150375002
0010200813572,RB,NaN,NaN,NaN,NaN,LB,,200813572,0.35261017214393253
0011200813572,NaN,NaN,QB,NaN,NaN,NaN,,200813572,-2.095934589666728
0012200813572,QB,NaN,NaN,NaN,NaN,NaN,,200813572,0.8445383493657117
0001201213572,NaN,RB,WR,TE,NaN,NaN,,201213572,0.514272051884003
0002201213572,QB,NaN,WR,LB,RB,NaN,,201213572,-0.7516283835227737
0003201213572,QB,NaN,RB,NaN,CB,NaN,,201213572,-0.5933908290969266
0004201213572,QB,RB,WR,TE,LB,LB,,201213572,-1.0681034923744679
0005201213572,NaN,NaN,NaN,WR,LB,NaN,,201213572,1.4636973784390857
0006201213572,QB,TE,NaN,WR,NaN,LB,,201213572,-0.9098659379486208
0007201213572,NaN,RB,DE,NaN,WR,NaN,,201213572,1.6219349328649328
0008201213572,RB,QB,NaN,NaN,NaN,LB,,201213572,-0.2769157202452324
0001201513743,WR,RB,RB,WR,WR,TE,,201513743,-1.0720215184728767
0002201513743,RB,QB,TE,RB,WR,WR,,201513743,0.7585788732718013
0003201513743,WR,WR,RB,RB,WR,NaN,,201513743,0.45824599650119
0004201513743,WR,RB,QB,WR,NaN,WR,,201513743,-0.27113384708458016
0005201513743,RB,WR,RB,WR,WR,WR,,201513743,-1.3151481330014667
0006201513743,RB,WR,NaN,WR,TE,WR,,201513743,-0.49995889605266486
0007201513743,QB,TE,RB,WR,RB,WR,,201513743,-0.21392758484255894
0008201513743,WR,NaN,RB,QB,NaN,NaN,,201513743,-0.7645378589220129
0009201513743,RB,RB,WR,TE,TE,WR,,201513743,0.3080795581158844
0010201513743,WR,RB,WR,WR,RB,RB,,201513743,-0.5285620271736755
0011201513743,QB,TE,RB,WR,WR,RB,,201513743,2.589179265016479
0012201513743,QB,WR,RB,RB,TE,RB,,201513743,0.5512061726444745
0001201313830,RB,QB,NaN,RB,NaN,NaN,,201313830,-0.7061432318870351
0002201313830,WR,TE,WR,RB,RB,QB,,201313830,-0.7027158142858576
0003201313830,RB,RB,QB,WR,NaN,NaN,,201313830,1.5548099123563661
0004201313830,NaN,RB,QB,NaN,NaN,QB,,201313830,1.2017858994350872
0005201313830,NaN,NaN,NaN,WR,NaN,NaN,,201313830,-0.7061432318870351
0006201313830,RB,WR,RB,RB,QB,NaN,,201313830,-0.7015733417521317
0007201313830,RB,RB,RB,QB,WR,TE,,201313830,1.4348502963151548
0008201313830,RB,QB,NaN,WR,WR,WR,,201313830,-0.7061432318870351
0009201313830,RB,QB,NaN,WR,TE,RB,,201313830,1.4497024392535904
0010201313830,NaN,NaN,WR,TE,WR,QB,,201313830,-0.7061432318870351
0011201313830,WR,QB,RB,NaN,NaN,RB,,201313830,-0.7061432318870351
0012201313830,RB,WR,WR,TE,NaN,QB,,201313830,-0.7061432318870351
0001201313918,NaN,WR,QB,WR,RB,TE,,201313918,0.0
0002201313918,WR,WR,RB,QB,WR,QB,,201313918,1.1766968108291043
0003201313918,QB,RB,RB,NaN,RB,NaN,,201313918,-1.5689290811054724
0004201313918,NaN,QB,WR,RB,WR,RB,,201313918,0.3922322702763681
0001201613918,RB,RB,WR,WR,RB,RB,,201613918,2.121320343559643
0002201613918,WR,TE,RB,QB,RB,NaN,,201613918,-0.7071067811865476
0003201613918,WR,QB,WR,RB,TE,PK,,201613918,-0.7071067811865476
0004201613918,WR,RB,WR,RB,WR,WR,,201613918,1.1785113019775793
0005201613918,WR,RB,WR,RB,WR,RB,,201613918,-0.7071067811865476
0006201613918,RB,RB,WR,QB,WR,RB,,201613918,-0.23570226039551587
0007201613918,QB,RB,WR,WR,WR,NaN,,201613918,-0.7071067811865476
0008201613918,WR,WR,RB,RB,RB,WR,,201613918,-0.23570226039551587
0001201114007,NaN,RB,WR,WR,NaN,NaN,,201114007,-0.34086544277832487
0002201114007,NaN,RB,QB,TE,NaN,WR,,201114007,-0.7714323178667352
0003201114007,RB,WR,NaN,NaN,NaN,QB,,201114007,-0.8431934637148036
0004201114007,NaN,NaN,NaN,NaN,TE,NaN,,201114007,-0.41262658862639323
0005201114007,WR,NaN,NaN,RB,NaN,NaN,,201114007,1.453163203423385
0006201114007,RB,NaN,NaN,NaN,QB,WR,,201114007,0.5920294532465642
0007201114007,NaN,RB,NaN,WR,WR,TE,,201114007,-0.23322372400622227
0008201114007,RB,WR,NaN,NaN,QB,RB,,201114007,0.1255820052341197
0009201114007,RB,NaN,RB,NaN,RB,TE,,201114007,1.1661186200311113
0010201114007,NaN,NaN,QB,NaN,NaN,NaN,,201114007,1.5966854951195217
0011201114007,NaN,NaN,NaN,RB,QB,NaN,,201114007,-0.37674601570235905
0012201114007,NaN,WR,RB,WR,NaN,QB,,201114007,-1.9554912243598637
0001201414007,RB,WR,QB,QB,NaN,NaN,,201414007,0.827372457987579
0002201414007,RB,WR,QB,WR,NaN,QB,,201414007,1.0425849470594926
0003201414007,RB,RB,WR,WR,QB,WR,,201414007,-0.248689987371989
0004201414007,QB,RB,WR,WR,RB,QB,,201414007,-1.3486649315173251
0005201414007,QB,WR,NaN,NaN,WR,QB,,201414007,-1.3486649315173251
0006201414007,NaN,NaN,RB,WR,WR,QB,,201414007,1.0425849470594926
0007201414007,RB,QB,RB,WR,TE,WR,,201414007,-0.39216498008659806
0008201414007,WR,WR,NaN,WR,RB,QB,,201414007,0.8991099543448835
0009201414007,RB,RB,QB,TE,WR,WR,,201414007,-1.324752432731557
0010201414007,QB,RB,TE,NaN,NaN,NaN,,201414007,0.8512849567733471
0001201314097,WR,RB,NaN,WR,WR,PK,,201314097,1.0
0002201314097,NaN,RB,NaN,TE,RB,TE,,201314097,-1.0
0001201614097,WR,RB,WR,WR,RB,QB,,201614097,2.08594926736846
0002201614097,WR,RB,WR,WR,TE,RB,,201614097,-0.609739016615396
0003201614097,WR,WR,WR,WR,WR,QB,,201614097,-0.609739016615396
0004201614097,WR,WR,WR,RB,RB,WR,,201614097,-0.609739016615396
